timestamp,temperature,humidity,sound,anomaly_score,is_anomaly
2025-11-08T16:53:07.156148+00:00,48.94,40.82,53.59,-0.03062679520903855,0
2025-11-08T16:53:10.170672+00:00,50.61,53.89,66.68,-0.04256869949140385,0
2025-11-08T16:53:13.197388+00:00,45.24,56.96,59.83,-0.10002017173071709,0
2025-11-08T16:53:16.220790+00:00,40.48,53.43,59.93,-0.09702014604120024,0
2025-11-08T16:53:19.244496+00:00,39.24,28.96,68.62,0.11588030983195574,1
2025-11-08T16:53:22.268582+00:00,43.34,51.42,53.49,-0.07998435008227223,0
2025-11-08T16:53:25.297211+00:00,50.44,34.85,56.67,0.03644694609913246,0
2025-11-08T16:53:28.325187+00:00,50.28,49.99,66.12,-0.061930150276598483,0
2025-11-08T16:53:31.347553+00:00,47.96,63.61,63.37,-0.02173087214263697,0
2025-11-08T16:53:34.374684+00:00,45.05,57.14,57.21,-0.09089392061362256,0
2025-11-08T16:53:37.399745+00:00,48.83,45.82,58.78,-0.0804847460941352,0
2025-11-08T16:53:40.422789+00:00,47.07,37.21,57.21,-0.023076536662074543,0
2025-11-08T16:53:43.438252+00:00,84.54,79.93,90.56,0.2461986768394594,1
2025-11-08T16:53:46.467216+00:00,46.25,53.44,58.0,-0.10731575212777844,0
2025-11-08T16:53:49.495175+00:00,43.71,46.24,66.38,-0.07496942248050303,0
2025-11-08T16:53:52.509010+00:00,38.62,51.07,58.54,-0.0815002201847218,0
2025-11-08T16:53:55.532808+00:00,46.24,64.07,69.95,0.022630674923574956,0
2025-11-08T16:53:58.555292+00:00,47.07,44.98,60.22,-0.09470430947075476,0
2025-11-08T16:54:01.586594+00:00,43.81,45.23,50.57,-0.03606858841015642,0
2025-11-08T16:54:04.600594+00:00,45.08,49.63,59.42,-0.11155702473266121,0
2025-11-08T16:54:07.619433+00:00,48.56,51.46,68.52,-0.05054909153616266,0
2025-11-08T16:54:10.633564+00:00,49.98,55.02,59.53,-0.08744988574005763,0
2025-11-08T16:54:13.648094+00:00,48.4,55.1,57.1,-0.08979410858813319,0
2025-11-08T16:54:16.668169+00:00,42.49,56.15,66.74,-0.06788927283131951,0
2025-11-08T16:54:19.692281+00:00,57.69,56.86,66.46,0.09639543950676643,0
2025-11-08T16:54:22.717051+00:00,49.45,45.44,63.68,-0.07033617144587839,0
2025-11-09T18:45:29.084899+00:00,39.03,41.39,51.3,0.004484277184001573,0
2025-11-09T18:45:32.118088+00:00,46.18,51.99,67.15,-0.07805242716600724,0
2025-11-09T18:45:35.138744+00:00,52.09,42.71,51.46,0.020890684863998477,0
2025-11-09T18:45:38.159870+00:00,42.3,44.29,64.81,-0.07598947236947534,0
2025-11-09T18:45:41.178579+00:00,41.39,40.82,51.77,-0.01286661882105744,0
2025-11-09T18:45:44.213891+00:00,42.8,45.77,64.6,-0.08362217752863965,0
2025-11-09T18:45:47.238442+00:00,39.13,63.49,54.42,0.0021455430957866284,0
2025-11-09T18:45:50.273134+00:00,48.01,53.51,55.65,-0.08851620031126822,0
2025-11-09T18:45:53.303059+00:00,48.76,49.14,52.82,-0.06496372940088119,0
2025-11-09T18:45:56.352419+00:00,49.97,54.68,69.62,-0.016461088294836834,0
2025-11-09T18:45:59.377327+00:00,44.78,46.79,61.77,-0.10132500746007339,0
2025-11-09T18:46:02.441786+00:00,50.96,57.01,49.79,0.012215553896852582,0
2025-11-09T18:46:05.475016+00:00,45.14,37.36,66.38,-0.00017399313778165837,0
2025-11-09T18:46:08.498929+00:00,45.65,38.69,62.16,-0.039885589372123276,0
2025-11-09T18:46:11.528970+00:00,44.78,43.98,60.22,-0.08796427607322288,0
2025-11-09T18:46:14.555460+00:00,48.34,46.84,57.87,-0.08659365490191134,0
2025-11-09T18:46:17.580547+00:00,51.62,52.37,62.1,-0.06761027547634174,0
2025-11-09T18:46:20.601200+00:00,45.2,54.35,67.41,-0.0662813355406785,0
2025-11-09T18:46:23.629812+00:00,42.03,51.8,64.36,-0.09492041330299739,0
2025-11-09T18:46:26.664688+00:00,40.88,55.14,50.0,-0.027727558447433076,0
2025-11-09T18:46:29.685498+00:00,48.41,54.9,56.15,-0.09272486250554385,0
2025-11-09T18:46:32.704323+00:00,49.49,44.92,61.81,-0.07292159997111702,0
2025-11-09T18:46:35.723965+00:00,50.89,43.64,65.89,-0.0395228822825639,0
2025-11-09T18:46:38.743188+00:00,45.28,51.31,50.38,-0.04519643686093522,0
2025-11-09T18:46:41.763687+00:00,39.09,53.58,58.75,-0.08958789753217627,0
2025-11-09T18:46:44.804078+00:00,43.11,59.3,58.95,-0.08799792326965594,0
2025-11-09T18:46:47.827015+00:00,45.49,47.27,58.05,-0.09928124432021795,0
2025-11-09T18:46:50.869515+00:00,42.46,45.12,55.62,-0.08639766650989339,0
2025-11-09T18:46:53.890564+00:00,45.39,41.81,51.93,-0.037973913494083855,0
2025-11-09T18:46:56.920453+00:00,43.27,48.34,66.57,-0.07473342665303506,0
2025-11-09T18:46:59.954304+00:00,46.84,65.55,47.16,0.09137941889721002,0
2025-11-09T18:47:02.971343+00:00,53.83,43.87,56.98,0.0025184775965712003,0
2025-11-09T18:47:06.003948+00:00,48.79,46.03,57.92,-0.0819604976296821,0
2025-11-09T18:47:09.033301+00:00,39.83,46.3,66.1,-0.057017694861193347,0
2025-11-09T18:47:12.064717+00:00,52.12,42.04,56.35,-0.01623612559412191,0
2025-11-09T18:47:15.099150+00:00,41.65,38.17,60.91,-0.019947722277136648,0
2025-11-09T18:47:18.121840+00:00,47.15,46.45,58.08,-0.09663924438878163,0
2025-11-09T18:47:21.148318+00:00,44.62,47.49,54.2,-0.08451622275989684,0
2025-11-09T18:47:24.170936+00:00,45.17,51.53,63.35,-0.10263161182369662,0
2025-11-09T18:47:27.190974+00:00,51.49,52.37,65.42,-0.04418817096343869,0
2025-11-09T18:47:30.211130+00:00,48.49,55.37,54.22,-0.07077048842765482,0
2025-11-09T18:47:33.250170+00:00,43.35,59.6,61.44,-0.08117228381869279,0
2025-11-09T18:47:36.266337+00:00,42.23,45.13,60.82,-0.09184192048498763,0
2025-11-09T18:47:39.287308+00:00,44.6,69.35,54.95,0.06769905679144439,0
2025-11-09T18:47:42.305028+00:00,43.38,40.84,58.71,-0.07358020156019157,0
2025-11-09T18:47:45.327810+00:00,44.14,51.48,60.14,-0.11041370425024533,0
2025-11-09T18:47:48.346667+00:00,52.79,53.65,72.36,0.04680128636508474,0
2025-11-09T18:47:51.365751+00:00,49.82,62.23,51.16,0.03293022627066722,0
2025-11-09T18:47:54.389566+00:00,38.87,58.47,58.84,-0.05638492333236439,0
2025-11-09T18:47:57.406887+00:00,40.8,38.14,57.12,-0.02121695354173897,0
2025-11-09T18:48:00.422564+00:00,36.24,63.43,53.84,0.03673686438820434,0
2025-11-09T18:48:03.437723+00:00,47.58,54.16,54.64,-0.09152248027314785,0
2025-11-09T18:48:06.455474+00:00,52.43,59.22,59.6,-0.027911352517697163,0
2025-11-09T18:48:09.471262+00:00,39.47,54.9,63.05,-0.08365636413325223,0
2025-11-09T18:48:12.486301+00:00,46.82,33.35,57.52,0.02888610627366861,0
2025-11-09T18:48:15.517038+00:00,41.15,54.1,65.66,-0.071905809119655,0
2025-11-09T18:48:18.544359+00:00,40.41,40.77,61.09,-0.05356990741867468,0
2025-11-09T18:48:21.572814+00:00,50.52,51.47,69.35,-0.018099084010439248,0
2025-11-09T18:48:24.604015+00:00,45.71,38.04,56.31,-0.025233769914792425,0
2025-11-09T18:48:27.629242+00:00,49.55,54.83,57.11,-0.07975057645327543,0
2025-11-09T18:48:30.663706+00:00,46.31,51.12,47.63,-0.007856253650181166,0
2025-11-09T18:48:33.683740+00:00,44.67,42.66,67.37,-0.05479697951977647,0
2025-11-09T18:48:36.715666+00:00,43.65,44.1,49.8,-0.018209308311593675,0
2025-11-09T18:48:39.749747+00:00,48.06,50.65,60.78,-0.1020440628224854,0
2025-11-09T18:48:42.782867+00:00,42.94,46.02,63.01,-0.0975503179733625,0
2025-11-09T18:48:45.802394+00:00,40.38,55.31,56.22,-0.08402092266133199,0
2025-11-09T18:48:48.818115+00:00,45.59,50.66,58.08,-0.10936069888044886,0
2025-11-09T18:48:51.850590+00:00,48.47,51.12,55.66,-0.08789820418165895,0
2025-11-09T18:48:54.882023+00:00,46.76,49.03,63.97,-0.09651358493317291,0
2025-11-09T18:48:57.910414+00:00,48.29,45.14,59.4,-0.08725819117109695,0
2025-11-09T18:49:00.933175+00:00,47.49,42.52,57.78,-0.0839911457386236,0
2025-11-09T18:49:03.951400+00:00,40.42,47.67,67.35,-0.05285782130641242,0
2025-11-09T18:49:06.969378+00:00,43.69,49.92,66.17,-0.08265360757533274,0
2025-11-09T18:49:09.987821+00:00,53.16,62.72,57.48,0.011326978904126372,0
2025-11-09T18:49:13.003384+00:00,49.13,57.86,62.76,-0.06840392504265974,0
2025-11-09T18:49:16.023021+00:00,47.01,42.68,63.84,-0.08413105228707513,0
2025-11-09T18:49:19.042627+00:00,40.01,56.89,67.76,-0.02867444052338891,0
2025-11-09T18:49:22.064460+00:00,50.96,44.44,61.28,-0.06086636743104612,0
2025-11-09T18:49:25.088954+00:00,46.96,52.67,74.91,0.023913244092112373,0
2025-11-09T18:49:28.113261+00:00,46.6,46.5,56.7,-0.08508196549350189,0
2025-11-09T18:49:31.147016+00:00,50.18,40.91,67.3,-0.009204218298031974,0
2025-11-09T18:49:34.165565+00:00,43.44,47.83,65.6,-0.08573441004811327,0
2025-11-09T18:49:37.180680+00:00,47.47,48.41,62.51,-0.10496732030116368,0
2025-11-09T18:49:40.205106+00:00,52.33,55.2,59.31,-0.06690517696607384,0
2025-11-09T18:49:43.228745+00:00,49.02,49.05,55.29,-0.08438357211729497,0
2025-11-09T18:49:46.260092+00:00,34.52,56.93,55.29,0.0076897538686192535,0
2025-11-09T18:49:49.292819+00:00,40.45,45.12,72.19,0.012167579773241899,0
2025-11-09T18:49:52.313146+00:00,36.01,46.86,63.52,-0.026988874504891625,0
2025-11-09T18:49:55.348217+00:00,51.1,53.95,66.17,-0.043959858650706285,0
2025-11-09T18:49:58.373173+00:00,45.86,56.54,69.36,-0.03892609536620001,0
2025-11-09T18:50:01.395947+00:00,44.22,59.51,65.38,-0.05978185805556191,0
2025-11-09T18:50:04.415990+00:00,36.61,46.9,64.98,-0.029195892253617906,0
2025-11-09T18:50:07.442388+00:00,45.12,49.92,62.53,-0.10433038700771796,0
2025-11-09T18:50:10.463953+00:00,41.01,50.99,66.8,-0.06452031997328384,0
2025-11-09T18:50:13.486102+00:00,44.68,60.22,58.02,-0.08583295298870519,0
2025-11-09T18:50:16.510817+00:00,47.81,48.43,59.53,-0.10259934262410997,0
2025-11-09T18:50:19.526787+00:00,43.69,43.78,59.8,-0.09187639829057431,0
2025-11-09T18:50:22.559967+00:00,51.46,51.16,67.66,-0.023250963372122124,0
2025-11-09T18:50:25.580443+00:00,39.62,46.19,58.69,-0.08267920046549693,0
2025-11-09T18:50:28.598444+00:00,46.65,39.02,62.27,-0.03577464917550738,0
2025-11-09T18:50:31.622519+00:00,41.15,58.44,58.01,-0.08296664842703455,0
2025-11-09T18:50:34.640696+00:00,40.03,55.28,57.48,-0.09001725256750359,0
2025-11-09T18:50:37.673367+00:00,45.56,50.35,51.04,-0.05282975764303671,0
2025-11-09T18:50:40.693319+00:00,52.58,41.68,55.15,-0.010631606710900465,0
2025-11-09T18:50:43.714594+00:00,42.24,45.45,54.31,-0.07815471338597652,0
2025-11-09T18:50:46.735156+00:00,48.61,36.47,63.09,-0.0065887735754291965,0
2025-11-10T19:38:33.802792+00:00,41.59,49.01,52.48,-0.0654870782776778,0
2025-11-10T19:38:36.821282+00:00,44.75,52.12,59.6,-0.11278146687247903,0
2025-11-10T19:38:39.855151+00:00,52.58,52.8,65.93,-0.020929084112160323,0
2025-11-10T19:38:42.891618+00:00,39.44,43.84,70.69,0.012891040844036583,0
2025-11-10T19:38:45.906849+00:00,42.9,46.38,59.41,-0.10517457945091513,0
2025-11-10T19:38:48.925347+00:00,48.39,48.97,56.8,-0.08952488569670952,0
2025-11-10T19:38:51.956132+00:00,42.88,51.32,57.57,-0.10615571102458704,0
2025-11-10T19:38:54.987009+00:00,33.98,49.21,57.94,0.012393211729763376,0
2025-11-10T19:38:58.022143+00:00,44.53,59.36,62.74,-0.07834097231998516,0
2025-11-10T19:39:01.049941+00:00,31.98,40.94,63.93,0.08141973077406572,0
2025-11-10T19:39:04.078481+00:00,36.89,45.44,70.55,0.025998104876071904,0
2025-11-10T19:39:07.106980+00:00,45.09,58.78,67.28,-0.049808042258444984,0
2025-11-10T19:39:10.126669+00:00,32.2,60.02,53.12,0.07243773918003449,0
2025-11-10T19:39:13.143714+00:00,44.57,47.51,59.32,-0.10961678617725507,0
2025-11-10T19:39:16.158286+00:00,46.31,59.97,61.33,-0.07349573729061226,0
2025-11-10T19:39:19.172862+00:00,35.05,54.42,52.44,0.006552832365727013,0
2025-11-10T19:39:22.196086+00:00,39.42,34.77,59.18,0.022408745404238983,0
2025-11-10T19:39:25.210813+00:00,53.64,51.78,65.86,-0.01355735708617084,0
2025-11-10T19:39:28.239490+00:00,88.95,14.46,116.02,0.23858292161482664,1
2025-11-10T19:39:31.277709+00:00,40.03,60.94,60.79,-0.03984558222205731,0
2025-11-10T19:39:34.311824+00:00,40.17,45.24,55.0,-0.07151203845421922,0
2025-11-10T19:39:37.342574+00:00,45.86,46.31,68.72,-0.053980695666605294,0
2025-11-10T19:39:40.370212+00:00,37.21,39.0,62.74,0.021532543588495323,0
2025-11-10T19:39:43.394401+00:00,49.68,49.1,63.84,-0.07543956881009956,0
2025-11-10T19:39:46.426060+00:00,54.57,44.86,57.78,0.014299087005974709,0
2025-11-10T19:39:49.456866+00:00,45.81,40.76,56.08,-0.06689302632238747,0
2025-11-10T19:39:52.485550+00:00,42.79,56.92,59.15,-0.10301522446809497,0
2025-11-10T19:39:55.501681+00:00,45.43,40.05,63.18,-0.06153302841660396,0
2025-11-10T19:39:58.522797+00:00,39.23,41.12,55.83,-0.043702802735339163,0
2025-11-10T19:40:01.540190+00:00,51.52,50.34,51.43,-0.015756732646712512,0
2025-11-10T19:40:04.573095+00:00,48.04,50.78,63.83,-0.09255010006404246,0
2025-11-10T19:40:07.593426+00:00,47.56,63.1,56.35,-0.022729647984915835,0
2025-11-10T19:40:10.611323+00:00,45.37,43.44,53.57,-0.05250104891092694,0
2025-11-10T19:40:13.630523+00:00,81.12,7.09,102.78,0.23858292161482664,1
2025-11-10T19:40:16.651087+00:00,45.02,44.78,57.79,-0.09055431756089327,0
2025-11-10T19:40:19.678813+00:00,43.82,52.6,66.13,-0.08106501856676196,0
2025-11-10T19:40:22.702432+00:00,49.35,62.63,57.24,-0.02698885837942372,0
2025-11-10T19:40:25.732537+00:00,44.13,53.68,75.31,0.029708589043223044,0
2025-11-10T19:40:28.752364+00:00,46.58,47.08,61.07,-0.10499169095731287,0
2025-11-10T19:40:31.780028+00:00,51.83,50.57,59.41,-0.0675573425640672,0
2025-11-10T19:40:34.934171+00:00,52.09,48.51,64.52,-0.04515590467498992,0
2025-11-10T19:40:37.964191+00:00,41.47,58.64,66.14,-0.04711623465464693,0
2025-11-10T19:40:40.994658+00:00,51.05,48.66,59.81,-0.07752863767569074,0
2025-11-10T19:40:44.023375+00:00,48.16,56.25,70.46,-0.031980284264434056,0
2025-11-10T19:40:47.055376+00:00,40.78,42.79,57.56,-0.059570298959755574,0
2025-11-10T19:40:50.086174+00:00,46.39,54.77,60.98,-0.10617512790295641,0
2025-11-10T19:40:53.121103+00:00,39.91,44.51,44.0,0.06099518548608762,0
2025-11-10T19:40:56.150351+00:00,43.82,44.76,65.16,-0.08209576796425894,0
2025-11-10T19:40:59.177887+00:00,35.35,51.7,51.71,0.011352333859455443,0
2025-11-10T19:41:02.211740+00:00,89.26,18.77,128.14,0.23858292161482664,1
2025-11-10T19:41:05.239713+00:00,40.26,60.89,59.96,-0.046799911012867845,0
2025-11-10T19:41:08.270137+00:00,51.28,52.74,49.34,0.008087496757363088,0
2025-11-10T19:41:11.302007+00:00,45.85,48.94,65.81,-0.08156966853044145,0
2025-11-10T19:41:14.326372+00:00,45.42,42.46,61.48,-0.08447949238260744,0
2025-11-10T19:41:17.361983+00:00,86.95,15.16,121.02,0.23858292161482664,1
2025-11-10T19:41:20.383926+00:00,43.93,38.66,68.89,0.01176792294166873,0
2025-11-10T19:41:23.413372+00:00,40.14,55.36,60.59,-0.09128032599648578,0
2025-11-10T19:41:26.430673+00:00,45.5,57.55,48.74,-0.009401963706760275,0
2025-11-10T19:41:29.451680+00:00,44.15,49.53,62.89,-0.10875815847792314,0
2025-11-10T19:41:32.474895+00:00,44.33,56.55,62.79,-0.10194902849772874,0
2025-11-10T19:41:35.493723+00:00,45.72,52.78,52.64,-0.07051586426608158,0
2025-11-10T19:41:38.516080+00:00,44.34,51.13,58.33,-0.11153748932572516,0
2025-11-10T19:41:41.528128+00:00,42.24,55.37,59.46,-0.10879349404054961,0
2025-11-10T19:41:44.548341+00:00,47.7,53.87,56.69,-0.09107926280168449,0
2025-11-10T19:41:47.568167+00:00,44.09,42.04,62.59,-0.08093163280827337,0
2025-11-10T19:41:50.602334+00:00,46.8,50.62,52.77,-0.07144742715857266,0
2025-11-10T19:41:53.633852+00:00,45.35,41.99,60.15,-0.08101943193304284,0
2025-11-10T19:41:56.663311+00:00,48.06,55.93,58.05,-0.0916699218076602,0
2025-11-10T19:41:59.700103+00:00,47.51,51.51,56.7,-0.09129450012681617,0
2025-11-10T19:42:02.729254+00:00,48.11,44.38,54.77,-0.0648146663969224,0
2025-11-10T19:42:05.745405+00:00,44.04,36.04,65.29,0.005211087963804095,0
2025-11-10T19:42:08.776845+00:00,42.27,45.35,62.06,-0.09507719817167587,0
2025-11-10T19:42:11.807353+00:00,51.6,46.45,55.61,-0.04690161018132566,0
2025-11-10T19:42:14.824012+00:00,48.53,47.03,54.69,-0.07726508326898812,0
2025-11-10T19:42:17.838107+00:00,37.2,51.78,58.65,-0.05628910234875362,0
2025-11-10T19:42:20.855195+00:00,45.35,51.32,53.35,-0.07518776273979166,0
2025-11-10T19:42:23.874260+00:00,52.35,61.83,52.59,0.03207843467493099,0
2025-11-10T19:42:26.903905+00:00,47.85,43.33,68.9,-0.03331298227999607,0
2025-11-10T19:42:29.920315+00:00,50.08,52.68,74.45,0.05510758639782687,0
2025-11-10T19:42:32.948431+00:00,48.46,41.23,55.59,-0.05273292024444809,0
2025-11-10T19:42:35.979752+00:00,49.02,50.87,60.25,-0.0954573111860001,0
2025-11-10T19:42:39.009078+00:00,39.23,47.81,71.97,0.008141776296375025,0
2025-11-10T19:42:42.037189+00:00,39.77,48.86,52.77,-0.05728094306815229,0
2025-11-10T19:42:45.056130+00:00,47.61,43.83,61.75,-0.08874750631892281,0
2025-11-10T19:42:48.085583+00:00,49.12,53.03,53.39,-0.06673424872086037,0
2025-11-10T19:42:51.104486+00:00,41.67,37.95,49.81,0.027889770220698384,0
2025-11-10T19:42:54.134838+00:00,43.66,58.08,54.62,-0.0709918259935961,0
2025-11-10T19:42:57.164639+00:00,36.03,64.37,60.52,0.03337878377525294,0
2025-11-10T19:43:00.193839+00:00,105.08,84.7,120.8,0.2461986768394594,1
2025-11-10T19:43:03.213000+00:00,47.58,48.92,62.24,-0.10550783603037017,0
